X,Y,Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Division,Ward_Name,Ward_ID,Hood_ID,Hood_Name,ObjectId
-79.37889,43.645445,7826883,1359768,2013,2013-06-07T04:00:00.000Z,1907,19,141 BAY ST, , ,Major Arterial,Toronto and East York,43.645445,-79.37889,Mid-Block, ,No Control,Clear,Dusk,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, , , , ,Yes,52,,,77,,62
-79.37889,43.645445,7826884,1359768,2013,2013-06-07T04:00:00.000Z,1907,19,141 BAY ST, , ,Major Arterial,Toronto and East York,43.645445,-79.37889,Mid-Block, ,No Control,Clear,Dusk,Dry,Non-Fatal Injury,Rear End,Driver,55 to 59,Major,0,North,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability, , , , , , , , ,Yes, , , , ,Yes, , , , ,Yes,52,,,77,,63
-79.37889,43.645445,7826885,1359768,2013,2013-06-07T04:00:00.000Z,1907,19,141 BAY ST, , ,Major Arterial,Toronto and East York,43.645445,-79.37889,Mid-Block, ,No Control,Clear,Dusk,Dry,Non-Fatal Injury,Rear End,Passenger,55 to 59,Minor,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, , , , ,Yes,52,,,77,,64
-79.433948,43.656199,80949451,8001506875,2018,2018-08-15T04:00:00.000Z,1914,19,DUFFERIN ST,DUFFERIN PARK AVE,100 m South of,Major Arterial,Toronto and East York,43.656199,-79.433948,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,70 to 74,Major,0,North,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability, , , , , , , , ,Yes, , , , , , , , , ,Yes,"11,14",,,83,,65
-79.16219,43.788745,7440701,1305179,2012,2012-06-03T04:00:00.000Z,1915,19,KINGSTON RD,MEADOWVALE RD, ,Minor Arterial,Scarborough,43.788745,-79.16219,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,40 to 44,Major,0,West,Motorcycle,Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , , , , , , ,Yes,43,,,134,,66
-79.16219,43.788745,7440702,1305179,2012,2012-06-03T04:00:00.000Z,1915,19,KINGSTON RD,MEADOWVALE RD, ,Minor Arterial,Scarborough,43.788745,-79.16219,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,None,0,East,"Automobile, Station Wagon",Turning Left,Improper Turn,Medical or Physical Disability, , , , , , , , ,Yes,Yes, , , , , , , , ,Yes,43,,,134,,67
-79.22169,43.809145,5444711,1075851,2008,2008-11-23T05:00:00.000Z,1943,19,NEILSON Rd,MCLEVIN Ave, ,Minor Arterial,Scarborough,43.809145,-79.22169,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,25 to 29,Major,0,South,"Automobile, Station Wagon",Turning Left,Lost control,Medical or Physical Disability, , , , , , , , ,Yes, , , , , , , , , ,Yes,42,,,132,,68
-79.22169,43.809145,5444712,1075851,2008,2008-11-23T05:00:00.000Z,1943,19,NEILSON Rd,MCLEVIN Ave, ,Minor Arterial,Scarborough,43.809145,-79.22169,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , , , , , ,Yes,42,,,132,,69
-79.34699,43.755845,5207705,1090381,2009,2009-02-21T05:00:00.000Z,2001,20,YORK MILLS RD,DON MILLS RD, ,Major Arterial,North York,43.755845,-79.34699,Intersection,At Intersection,Traffic Signal,Snow,Dark,Loose Snow,Non-Fatal Injury,Approaching,Driver,85 to 89,Major,0,East,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability, , , , , , , , ,Yes, , , , , , , , , ,Yes,33,,,40,,70
-79.34699,43.755845,5207706,1090381,2009,2009-02-21T05:00:00.000Z,2001,20,YORK MILLS RD,DON MILLS RD, ,Major Arterial,North York,43.755845,-79.34699,Intersection,At Intersection,Traffic Signal,Snow,Dark,Loose Snow,Non-Fatal Injury,Approaching,Driver,35 to 39,Minimal,0,West,"Automobile, Station Wagon",Slowing or Stopping,Driving Properly,Normal, , , , , , , , ,Yes, , , , , , , , , ,Yes,33,,,40,,71
-79.56349,43.704845,5863472,1143613,2009,2009-11-28T05:00:00.000Z,2002,20,KIPLING AVE,BELFIELD RD, ,Major Arterial,Etobicoke York,43.704845,-79.56349,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,60 to 64,Minor,0,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Medical or Physical Disability, , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes, ,Yes,23,,,1,,72
-79.56349,43.704845,5863473,1143613,2009,2009-11-28T05:00:00.000Z,2002,20,KIPLING AVE,BELFIELD RD, ,Major Arterial,Etobicoke York,43.704845,-79.56349,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,45 to 49,Major,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes,Yes, ,Yes,23,,,1,,73
-79.39459,43.687945,6095304,1146000,2010,2010-01-05T05:00:00.000Z,2034,20,ST CLAIR AVE W,YONGE ST, ,Major Arterial,Toronto and East York,43.687945,-79.39459,Mid-Block, ,No Control,Clear,Dark,Wet,Non-Fatal Injury,SMV Unattended Vehicle,Driver,55 to 59,Major,0,East,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability, , , , , , , , ,Yes, , , , , , , , , ,Yes,53,,,97,,74
-79.39459,43.687945,6095305,1146000,2010,2010-01-05T05:00:00.000Z,2034,20,ST CLAIR AVE W,YONGE ST, ,Major Arterial,Toronto and East York,43.687945,-79.39459,Mid-Block, ,No Control,Clear,Dark,Wet,Non-Fatal Injury,SMV Unattended Vehicle,Other,unknown,None,0,East,Other,Parked, , , , , , , , , , ,Yes, , , , , , , , , ,Yes,53,,,97,,75
-79.51739,43.599145,5417328,1063638,2008,2008-09-24T04:00:00.000Z,2035,20,319 KIPLING AVE, , ,Major Arterial,Etobicoke York,43.599145,-79.51739,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,25 to 29,Major,0,South,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability, , , , , , , , ,Yes, , , , , ,Yes,Yes, , ,Yes,22,,,18,,76
-79.51739,43.599145,5417329,1063638,2008,2008-09-24T04:00:00.000Z,2035,20,319 KIPLING AVE, , ,Major Arterial,Etobicoke York,43.599145,-79.51739,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , ,Yes,Yes, , ,Yes,22,,,18,,77
-79.40909,43.785745,7558804,1226853,2011,2011-04-07T04:00:00.000Z,2040,20,WILLOWDALE Aven,REVCOE Driv, ,Minor Arterial,North York,43.785745,-79.40909,Intersection, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , ,Yes,Yes, , ,Yes,32,,,50,,78
-79.40909,43.785745,7558805,1226853,2011,2011-04-07T04:00:00.000Z,2040,20,WILLOWDALE Aven,REVCOE Driv, ,Minor Arterial,North York,43.785745,-79.40909,Intersection, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,55 to 59,Minor,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes, , ,Yes,32,,,50,,79
-79.40909,43.785745,7558806,1226853,2011,2011-04-07T04:00:00.000Z,2040,20,WILLOWDALE Aven,REVCOE Driv, ,Minor Arterial,North York,43.785745,-79.40909,Intersection, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,75 to 79,Major,0,North,"Automobile, Station Wagon",Going Ahead,Following too Close,Medical or Physical Disability, , , , , , , , ,Yes, , , , , ,Yes,Yes, , ,Yes,32,,,50,,80
-79.38329,43.690345,6095309,1146005,2010,2010-01-05T05:00:00.000Z,2044,20,MOUNT PLEASANT RD,ST CLAIR AVE E, ,Major Arterial,Toronto and East York,43.690345,-79.38329,Intersection,At Intersection,No Control,Clear,Dark,Wet,Non-Fatal Injury,Turning Movement,Driver,55 to 59,Major,0,East,"Automobile, Station Wagon",Turning Right,Lost control,Medical or Physical Disability, , , , , , , , ,Yes, , , , , , , , , ,Yes,53,,,98,,81
-79.38329,43.690345,6095310,1146005,2010,2010-01-05T05:00:00.000Z,2044,20,MOUNT PLEASANT RD,ST CLAIR AVE E, ,Major Arterial,Toronto and East York,43.690345,-79.38329,Intersection,At Intersection,No Control,Clear,Dark,Wet,Non-Fatal Injury,Turning Movement,Driver,50 to 54,None,0,North,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , , , ,Yes, , , , , , , , , ,Yes,53,,,98,,82
-79.51179,43.739445,6231656,1206537,2010,2010-12-08T05:00:00.000Z,2055,20,SHEPPARD Aven W,JANE Stre, ,Major Arterial,North York,43.739445,-79.51179,Mid-Block, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,40 to 44,Major,0,West,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability, , , , , , , , ,Yes, , , , , , , , , ,Yes,31,,,25,,83
-79.51319,43.739345,6231657,1206538,2010,2010-12-08T05:00:00.000Z,2055,20,SHEPPARD Aven W,JANE Stre, ,Major Arterial,North York,43.739345,-79.51319,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,40 to 44,Major,0,West,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability, , , , , , , , ,Yes, , , , , , , , , ,Yes,31,,,25,,84
-79.51319,43.739345,6231658,1206538,2010,2010-12-08T05:00:00.000Z,2055,20,SHEPPARD Aven W,JANE Stre, ,Major Arterial,North York,43.739345,-79.51319,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,30 to 34,None,0,West,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , , , ,Yes, , , , , , , , , ,Yes,31,,,25,,85
-79.51809,43.762045,6702104,1265520,2011,2011-11-22T05:00:00.000Z,2057,20,STONG CRT,JANE ST, ,Collector,Etobicoke York,43.762045,-79.51809,Mid-Block, ,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,SMV Other,Driver,70 to 74,Major,0,East,"Automobile, Station Wagon",Unknown,Other,Medical or Physical Disability, , , , , , , , ,Yes, , , , , , , , , ,Yes,31,,,24,,86
-79.265743,43.753573,80885800,7000787795,2017,2017-05-04T04:00:00.000Z,2110,21,MIDLAND AVE,TREEWOOD ST,3 m West of,Major Arterial,Scarborough,43.753573,-79.265743,Intersection,At Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Approaching,Passenger,0 to 4,Minor,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , ,Yes,41,,,127,,87
-79.265743,43.753573,80885801,7000787795,2017,2017-05-04T04:00:00.000Z,2110,21,MIDLAND AVE,TREEWOOD ST,3 m West of,Major Arterial,Scarborough,43.753573,-79.265743,Intersection,At Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Approaching,Passenger,25 to 29,Major,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , ,Yes,41,,,127,,88
-79.265743,43.753573,80885802,7000787795,2017,2017-05-04T04:00:00.000Z,2110,21,MIDLAND AVE,TREEWOOD ST,3 m West of,Major Arterial,Scarborough,43.753573,-79.265743,Intersection,At Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Approaching,Driver,40 to 44,Minor,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , ,Yes,41,,,127,,89
-79.265743,43.753573,80885803,7000787795,2017,2017-05-04T04:00:00.000Z,2110,21,MIDLAND AVE,TREEWOOD ST,3 m West of,Major Arterial,Scarborough,43.753573,-79.265743,Intersection,At Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Approaching,Driver,65 to 69,Major,0,South,"Automobile, Station Wagon",Going Ahead,Other,Medical or Physical Disability, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , ,Yes,41,,,127,,90
-79.41559,43.722245,5859925,1104621,2009,2009-05-18T04:00:00.000Z,2141,21,AVENUE Road,LAWRENCE Aven W, ,Major Arterial,North York,43.722245,-79.41559,Intersection,At Intersection,Traffic Controller,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , , , , , ,Yes,"32,53",,,39,,91
-79.41559,43.722245,5859926,1104621,2009,2009-05-18T04:00:00.000Z,2141,21,AVENUE Road,LAWRENCE Aven W, ,Major Arterial,North York,43.722245,-79.41559,Intersection,At Intersection,Traffic Controller,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,40 to 44,Major,0,East,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability, , , , , , , , ,Yes, , , , , , , , , ,Yes,"32,53",,,39,,92
-79.41559,43.722245,5859927,1104621,2009,2009-05-18T04:00:00.000Z,2141,21,AVENUE Road,LAWRENCE Aven W, ,Major Arterial,North York,43.722245,-79.41559,Intersection,At Intersection,Traffic Controller,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , , , , , ,Yes,"32,53",,,39,,93
-79.41559,43.722245,5859928,1104621,2009,2009-05-18T04:00:00.000Z,2141,21,AVENUE Road,LAWRENCE Aven W, ,Major Arterial,North York,43.722245,-79.41559,Intersection,At Intersection,Traffic Controller,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,15 to 19,None,0,East,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , , , ,Yes, , , , , , , , , ,Yes,"32,53",,,39,,94
-79.41519,43.641345,5251858,1110059,2009,2009-05-21T04:00:00.000Z,2159,21,KING ST W,SHAW ST, ,Major Arterial,Toronto and East York,43.641345,-79.41519,Intersection, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Unattended Vehicle,Driver,40 to 44,Major,0,West,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability, , , , , , , , ,Yes, , , , , , , , , ,Yes,14,,,82,,95
-79.41519,43.641345,5251859,1110059,2009,2009-05-21T04:00:00.000Z,2159,21,KING ST W,SHAW ST, ,Major Arterial,Toronto and East York,43.641345,-79.41519,Intersection, ,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Unattended Vehicle,Other,unknown,None,0,West,Other,Parked, , , , , , , , , , ,Yes, , , , , , , , , ,Yes,14,,,82,,96
-79.379962,43.654051,80490323,5001756961,2015,2015-10-11T04:00:00.000Z,2217,22,YONGE ST,SHUTER ST,3 m North of,Major Arterial,Toronto and East York,43.654051,-79.379962,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,40 to 44,Minor,0,North,Passenger Van,Going Ahead,Lost control,Medical or Physical Disability, , , , , , , , ,Yes, , , , ,Yes, , , , ,Yes,"51,52",,,75,,97
-79.379962,43.654051,80490324,5001756961,2015,2015-10-11T04:00:00.000Z,2217,22,YONGE ST,SHUTER ST,3 m North of,Major Arterial,Toronto and East York,43.654051,-79.379962,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,25 to 29,None,0,South,Pick Up Truck,Stopped,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, , , , ,Yes,"51,52",,,75,,98
-79.379962,43.654051,80490325,5001756961,2015,2015-10-11T04:00:00.000Z,2217,22,YONGE ST,SHUTER ST,3 m North of,Major Arterial,Toronto and East York,43.654051,-79.379962,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,60 to 64,None,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, , , , ,Yes,"51,52",,,75,,99
-79.379962,43.654051,80490326,5001756961,2015,2015-10-11T04:00:00.000Z,2217,22,YONGE ST,SHUTER ST,3 m North of,Major Arterial,Toronto and East York,43.654051,-79.379962,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Passenger,35 to 39,Minor,0, , , , , , , , , , , , , ,Yes, , , , ,Yes, , , , ,Yes,"51,52",,,75,,100
-79.379962,43.654051,80490327,5001756961,2015,2015-10-11T04:00:00.000Z,2217,22,YONGE ST,SHUTER ST,3 m North of,Major Arterial,Toronto and East York,43.654051,-79.379962,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Passenger,10 to 14,Minor,0, , , , , , , , , , , , , ,Yes, , , , ,Yes, , , , ,Yes,"51,52",,,75,,101
-79.379962,43.654051,80490328,5001756961,2015,2015-10-11T04:00:00.000Z,2217,22,YONGE ST,SHUTER ST,3 m North of,Major Arterial,Toronto and East York,43.654051,-79.379962,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Passenger,5 to 9,Minor,0, , , , , , , , , , , , , ,Yes, , , , ,Yes, , , , ,Yes,"51,52",,,75,,102
-79.379962,43.654051,80490329,5001756961,2015,2015-10-11T04:00:00.000Z,2217,22,YONGE ST,SHUTER ST,3 m North of,Major Arterial,Toronto and East York,43.654051,-79.379962,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Passenger,5 to 9,Major,0, , , , , , , , , , , , , ,Yes, , , , ,Yes, , , , ,Yes,"51,52",,,75,,103
-79.379962,43.654051,80490330,5001756961,2015,2015-10-11T04:00:00.000Z,2217,22,YONGE ST,SHUTER ST,3 m North of,Major Arterial,Toronto and East York,43.654051,-79.379962,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Passenger,15 to 19,Minor,0, , , , , , , , , , , , , ,Yes, , , , ,Yes, , , , ,Yes,"51,52",,,75,,104
-79.379962,43.654051,80490331,5001756961,2015,2015-10-11T04:00:00.000Z,2217,22,YONGE ST,SHUTER ST,3 m North of,Major Arterial,Toronto and East York,43.654051,-79.379962,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Passenger,10 to 14,Major,0, , , , , , , , , , , , , ,Yes, , , , ,Yes, , , , ,Yes,"51,52",,,75,,105
-79.398357,43.706721,80502169,6000434518,2016,2016-03-12T05:00:00.000Z,2235,22,YONGE ST,EGLINTON AVE E, ,Major Arterial,Toronto and East York,43.706721,-79.398357,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,15 to 19,Minimal,0,East,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability, , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes, , ,Yes,53,,,104,,106
-79.398357,43.706721,80502170,6000434518,2016,2016-03-12T05:00:00.000Z,2235,22,YONGE ST,EGLINTON AVE E, ,Major Arterial,Toronto and East York,43.706721,-79.398357,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,70 to 74,None,0,North,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes, , ,Yes,53,,,104,,107
-79.398357,43.706721,80502171,6000434518,2016,2016-03-12T05:00:00.000Z,2235,22,YONGE ST,EGLINTON AVE E, ,Major Arterial,Toronto and East York,43.706721,-79.398357,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,15 to 19,None,0, , , , , , , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes, , ,Yes,53,,,104,,108
-79.398357,43.706721,80502172,6000434518,2016,2016-03-12T05:00:00.000Z,2235,22,YONGE ST,EGLINTON AVE E, ,Major Arterial,Toronto and East York,43.706721,-79.398357,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,65 to 69,None,0, , , , , , , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes, , ,Yes,53,,,104,,109
-79.398357,43.706721,80502173,6000434518,2016,2016-03-12T05:00:00.000Z,2235,22,YONGE ST,EGLINTON AVE E, ,Major Arterial,Toronto and East York,43.706721,-79.398357,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,0,South, , , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes, , ,Yes,53,,,104,,110
-79.538928,43.736796,80734850,7000072801,2017,2017-01-12T05:00:00.000Z,2258,22,WESTON RD,VEROBEACH BLVD,252 m South of,Major Arterial,Etobicoke York,43.736796,-79.538928,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Truck Driver,55 to 59,Major,0,North,"Truck - Closed (Blazer, etc)",Going Ahead,Lost control,Medical or Physical Disability, , , , , , , , , , ,Yes, , , , , , , ,Yes,31,,,22,,111
-79.367473,43.771174,80205693,4001774208,2014,2014-03-27T04:00:00.000Z,2303,23,SHEPPARD AVE E,OLD LESLIE ST, ,Major Arterial,North York,43.771174,-79.367473,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,70 to 74,Major,0,West,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability, , , , , , , , ,Yes, , , , , , , , , ,Yes,33,,,52,,112
-79.396304,43.696639,5363703,1040090,2008,2008-05-26T04:00:00.000Z,1125,11,1835 YONGE ST, , ,Major Arterial,Toronto and East York,43.696639,-79.396304,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,45 to 49,None,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , , , , , , ,Yes,53,,,104,,113
-79.396304,43.696639,5363704,1040090,2008,2008-05-26T04:00:00.000Z,1125,11,1835 YONGE ST, , ,Major Arterial,Toronto and East York,43.696639,-79.396304,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , , , , , ,Yes,53,,,104,,114
-79.396304,43.696639,5363705,1040090,2008,2008-05-26T04:00:00.000Z,1125,11,1835 YONGE ST, , ,Major Arterial,Toronto and East York,43.696639,-79.396304,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,45 to 49,Major,0,North,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability, , , , , , , , ,Yes, , , , , , , , , ,Yes,53,,,104,,115
-79.517085,43.658003,7883023,1383802,2013,2013-10-29T04:00:00.000Z,1130,11,DUNDAS ST W,ROYAL YORK RD, ,Major Arterial,Etobicoke York,43.658003,-79.517085,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Passenger,65 to 69,None,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, , , , ,Yes,22,,,15,,116
-79.517085,43.658003,7883024,1383802,2013,2013-10-29T04:00:00.000Z,1130,11,DUNDAS ST W,ROYAL YORK RD, ,Major Arterial,Etobicoke York,43.658003,-79.517085,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,80 to 84,Major,0,West,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability, , , , , , , , ,Yes, , , , ,Yes, , , , ,Yes,22,,,15,,117
-79.357433,43.735106,80219096,4002973094,2014,2014-09-24T04:00:00.000Z,1130,11,BANBURY RD,LAWRENCE AVE E,10 m North of,Collector,North York,43.735106,-79.357433,Intersection,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,65 to 69,Major,0,South,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability, , , , , , , , ,Yes, , , , , ,Yes,Yes, , ,Yes,33,,,42,,118
-79.223071,43.752967,80631944,4003526196,2014,2014-12-21T05:00:00.000Z,1132,11,MARKHAM RD,BLAKEMANOR BLVD,246 m North of,Major Arterial,Scarborough,43.752967,-79.223071,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,60 to 64,Major,0,South,"Automobile, Station Wagon",Other,Lost control,Medical or Physical Disability, , , , , , , , ,Yes, , , , ,Yes, , , , ,Yes,43,,,137,,119
-79.223071,43.752967,80631945,4003526196,2014,2014-12-21T05:00:00.000Z,1132,11,MARKHAM RD,BLAKEMANOR BLVD,246 m North of,Major Arterial,Scarborough,43.752967,-79.223071,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Passenger,55 to 59,Minor,0, , , , , , , , , , , , , ,Yes, , , , ,Yes, , , , ,Yes,43,,,137,,120
-79.44589,43.792345,6804643,1241204,2011,2011-06-29T04:00:00.000Z,1135,11,STEELES AVE W,BATHURST ST, ,Major Arterial,North York,43.792345,-79.44589,Intersection, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,50 to 54,None,0,West,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability, , , , , , ,Yes, ,Yes, , , , , , , , , ,Yes,32,,,35,,121
-79.44589,43.792345,6804644,1241204,2011,2011-06-29T04:00:00.000Z,1135,11,STEELES AVE W,BATHURST ST, ,Major Arterial,North York,43.792345,-79.44589,Intersection, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Major,0,East,Other, , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , , , , , , ,Yes,32,,,35,,122
-79.44589,43.792345,6804645,1241204,2011,2011-06-29T04:00:00.000Z,1135,11,STEELES AVE W,BATHURST ST, ,Major Arterial,North York,43.792345,-79.44589,Intersection, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,11,East,Other, , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , , , , , , ,Yes,32,,,35,,123
