X,Y,Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Division,Ward_Name,Ward_ID,Hood_ID,Hood_Name,ObjectId
-79.346919,43.65082,80896795,7000501083,2017,2017-03-21T04:00:00.000Z,845,8,LAKE SHORE BLVD E,DON ROADWAY,16 m East of,Expressway,Toronto and East York,43.65082,-79.346919,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,65 to 69,None,0,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,"51,55",,,70,,230
-79.346919,43.65082,80896796,7000501083,2017,2017-03-21T04:00:00.000Z,845,8,LAKE SHORE BLVD E,DON ROADWAY,16 m East of,Expressway,Toronto and East York,43.65082,-79.346919,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,0,South,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Disobeyed Traffic Control,Inattentive, ,Yes,Yes, , , , , , , , , , ,"51,55",,,70,,231
-79.37909,43.645945,7515517,1321368,2012,2012-09-17T04:00:00.000Z,851,8,BAY St,FRONT St W, ,Major Arterial,Toronto and East York,43.645945,-79.37909,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes, , ,Yes, , , , ,Yes, , , ,52,,,77,,232
-79.37909,43.645945,7515518,1321368,2012,2012-09-17T04:00:00.000Z,851,8,BAY St,FRONT St W, ,Major Arterial,Toronto and East York,43.645945,-79.37909,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Truck Driver,45 to 49,None,0,North,Truck - Open,Overtaking,Improper Passing,Inattentive, , , , , , , ,Yes, , ,Yes, , , , ,Yes, , , ,52,,,77,,233
-79.37909,43.645945,7515519,1321368,2012,2012-09-17T04:00:00.000Z,851,8,BAY St,FRONT St W, ,Major Arterial,Toronto and East York,43.645945,-79.37909,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Other,unknown,None,0, ,Other, , , , , , , , , , ,Yes, , ,Yes, , , , ,Yes, , , ,52,,,77,,234
-79.37909,43.645945,7515520,1321368,2012,2012-09-17T04:00:00.000Z,851,8,BAY St,FRONT St W, ,Major Arterial,Toronto and East York,43.645945,-79.37909,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Other Property Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes, , ,Yes, , , , ,Yes, , , ,52,,,77,,235
-79.37909,43.645945,7515521,1321368,2012,2012-09-17T04:00:00.000Z,851,8,BAY St,FRONT St W, ,Major Arterial,Toronto and East York,43.645945,-79.37909,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,25 to 29,Major,0,North,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.,Driving Properly,Normal, ,Yes, , ,Yes, , , , ,Yes, , , ,52,,,77,,236
-79.42829,43.674745,7791137,1344579,2013,2013-01-19T05:00:00.000Z,852,8,DAVENPORT RD,SHAW ST, ,Minor Arterial,Toronto and East York,43.674745,-79.42829,Intersection,At Intersection,Pedestrian Crossover,Clear,Dark,Wet,Non-Fatal Injury,Cyclist Collisions,Driver,60 to 64,None,0,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,13,,,94,,237
-79.42829,43.674745,7791138,1344579,2013,2013-01-19T05:00:00.000Z,852,8,DAVENPORT RD,SHAW ST, ,Minor Arterial,Toronto and East York,43.674745,-79.42829,Intersection,At Intersection,Pedestrian Crossover,Clear,Dark,Wet,Non-Fatal Injury,Cyclist Collisions,Cyclist,25 to 29,Major,0,East,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,13,,,94,,238
-79.40269,43.643945,5384787,1049415,2008,2008-06-12T04:00:00.000Z,853,8,KING Stre W,BATHURST Stre, ,Major Arterial,Toronto and East York,43.643945,-79.40269,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,30 to 34,None,0,East,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,14,,,77,,239
-79.40269,43.643945,5384788,1049415,2008,2008-06-12T04:00:00.000Z,853,8,KING Stre W,BATHURST Stre, ,Major Arterial,Toronto and East York,43.643945,-79.40269,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,40 to 44,Major,0,East,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.,Lost control,Normal, ,Yes,Yes, , , , , , , , , , ,14,,,77,,240
-79.38819,43.703245,6159377,1176088,2010,2010-05-20T04:00:00.000Z,855,8,MOUNT PLEASANT RD,PENROSE RD, ,Major Arterial,Toronto and East York,43.703245,-79.38819,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Moped Driver,20 to 24,Major,0,South,Moped,Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , ,Yes,Yes, , , ,53,,,104,,241
-79.38819,43.703245,6159378,1176088,2010,2010-05-20T04:00:00.000Z,855,8,MOUNT PLEASANT RD,PENROSE RD, ,Major Arterial,Toronto and East York,43.703245,-79.38819,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes,Yes, , , , , ,Yes,Yes, , , ,53,,,104,,242
-79.38819,43.703245,6159379,1176088,2010,2010-05-20T04:00:00.000Z,855,8,MOUNT PLEASANT RD,PENROSE RD, ,Major Arterial,Toronto and East York,43.703245,-79.38819,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,45 to 49,None,0,North,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal, , , , , , , ,Yes,Yes, , , , , ,Yes,Yes, , , ,53,,,104,,243
-79.341571,43.664771,80776452,7000906394,2017,2017-05-23T04:00:00.000Z,900,9,DUNDAS ST E,CARLAW AVE, ,Minor Arterial,Toronto and East York,43.664771,-79.341571,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,Major,0,West,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Disobeyed Traffic Control,Unknown, ,Yes,Yes, , , , , , , , , , ,55,,,70,,244
-79.341571,43.664771,80776453,7000906394,2017,2017-05-23T04:00:00.000Z,900,9,DUNDAS ST E,CARLAW AVE, ,Minor Arterial,Toronto and East York,43.664771,-79.341571,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,None,0,East,"Automobile, Station Wagon",Turning Left,Other,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,55,,,70,,245
-79.341571,43.664771,80776454,7000906394,2017,2017-05-23T04:00:00.000Z,900,9,DUNDAS ST E,CARLAW AVE, ,Minor Arterial,Toronto and East York,43.664771,-79.341571,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,55 to 59,None,0,East,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,55,,,70,,246
-79.394641,43.658881,80916051,7000825036,2017,2017-05-10T04:00:00.000Z,900,9,COLLEGE  ST,HENRY ST, ,Major Arterial,Toronto and East York,43.658881,-79.394641,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,25 to 29,Major,0,East,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,52,,,78,,247
-79.394641,43.658881,80916052,7000825036,2017,2017-05-10T04:00:00.000Z,900,9,COLLEGE  ST,HENRY ST, ,Major Arterial,Toronto and East York,43.658881,-79.394641,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,30 to 34,None,0,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,52,,,78,,248
-79.422397,43.673976,80972828,8001781427,2018,2018-09-26T04:00:00.000Z,900,9,MELITA AV,CHRISTIE ST, ,Minor Arterial,Toronto and East York,43.673976,-79.422397,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,None,0,North,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,13,,,94,,249
-79.422397,43.673976,80972829,8001781427,2018,2018-09-26T04:00:00.000Z,900,9,MELITA AV,CHRISTIE ST, ,Minor Arterial,Toronto and East York,43.673976,-79.422397,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,Major,0,South,Bicycle,Going Ahead, , , , , , ,Speed too Fast For Condition,Normal, ,Yes,Yes, , , , , , , , , , ,13,,,94,,250
-79.300037,43.825247,80984563,8002149511,2018,2018-11-22T05:00:00.000Z,900,9,STEELES AVE E,SILVER STAR BLVD,3 m  of,Major Arterial,Scarborough,43.825247,-79.300037,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,None,0,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive, , , , , , , ,Yes,Yes, , , , ,Yes, ,Yes, , , ,42,,,130,,251
-79.300037,43.825247,80984564,8002149511,2018,2018-11-22T05:00:00.000Z,900,9,STEELES AVE E,SILVER STAR BLVD,3 m  of,Major Arterial,Scarborough,43.825247,-79.300037,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,65 to 69,Major,0,North,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal, ,Yes,Yes, , , , ,Yes, ,Yes, , , ,42,,,130,,252
-79.300037,43.825247,80984565,8002149511,2018,2018-11-22T05:00:00.000Z,900,9,STEELES AVE E,SILVER STAR BLVD,3 m  of,Major Arterial,Scarborough,43.825247,-79.300037,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Passenger,60 to 64,None,0, , , , , , , , , , , , ,Yes,Yes, , , , ,Yes, ,Yes, , , ,42,,,130,,253
-79.27009,43.737445,6194867,1191013,2010,2010-09-23T04:00:00.000Z,902,9,KENNEDY Road,BERTRAND Aven, ,Major Arterial,Scarborough,43.737445,-79.27009,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,25 to 29,None,0,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes,Yes, , ,41,,,125,,254
-79.27009,43.737445,6194868,1191013,2010,2010-09-23T04:00:00.000Z,902,9,KENNEDY Road,BERTRAND Aven, ,Major Arterial,Scarborough,43.737445,-79.27009,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,0,West,Bicycle,Turning Left, , , , , ,"Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.",Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes,Yes, , ,41,,,125,,255
-79.33849,43.693845,6661293,1247766,2011,2011-08-05T04:00:00.000Z,902,9,GREENWOOD AVE,PLAINS RD, ,Collector,Toronto and East York,43.693845,-79.33849,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,54,,,58,,256
-79.33849,43.693845,6661294,1247766,2011,2011-08-05T04:00:00.000Z,902,9,GREENWOOD AVE,PLAINS RD, ,Collector,Toronto and East York,43.693845,-79.33849,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Driver,80 to 84,None,0,South,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,54,,,58,,257
-79.33849,43.693845,6661295,1247766,2011,2011-08-05T04:00:00.000Z,902,9,GREENWOOD AVE,PLAINS RD, ,Collector,Toronto and East York,43.693845,-79.33849,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,80 to 84,Fatal,16,West,Bicycle,Going Ahead, , , , , ,"Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.",Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,54,,,58,,258
-79.278529,43.785277,80632217,6001699155,2016,2016-09-24T04:00:00.000Z,903,9,MIDLAND AVE,SHEPPARD AVE E, ,Major Arterial,Scarborough,43.785277,-79.278529,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,10 to 14,Major,0,North,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Other,Inattentive, ,Yes,Yes, , , , ,Yes, , , , , ,42,,,128,,259
-79.278529,43.785277,80632218,6001699155,2016,2016-09-24T04:00:00.000Z,903,9,MIDLAND AVE,SHEPPARD AVE E, ,Major Arterial,Scarborough,43.785277,-79.278529,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,70 to 74,None,0,South,"Automobile, Station Wagon",Turning Left,Improper Turn,Inattentive, , , , , , , ,Yes,Yes, , , , ,Yes, , , , , ,42,,,128,,260
-79.278529,43.785277,80632219,6001699155,2016,2016-09-24T04:00:00.000Z,903,9,MIDLAND AVE,SHEPPARD AVE E, ,Major Arterial,Scarborough,43.785277,-79.278529,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Passenger,70 to 74,None,0, , , , , , , , , , , , ,Yes,Yes, , , , ,Yes, , , , , ,42,,,128,,261
-79.38659,43.650845,6209549,1197349,2010,2010-07-29T04:00:00.000Z,905,9,UNIVERSITY AVE,QUEEN ST W, ,Major Arterial,Toronto and East York,43.650845,-79.38659,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,0,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes,Yes, , ,52,,,76,,262
-79.38659,43.650845,6209550,1197349,2010,2010-07-29T04:00:00.000Z,905,9,UNIVERSITY AVE,QUEEN ST W, ,Major Arterial,Toronto and East York,43.650845,-79.38659,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,35 to 39,Major,0,West,Bicycle,Going Ahead, , , , , ,"Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.",Disobeyed Traffic Control,Inattentive, ,Yes,Yes, , , , , , ,Yes,Yes, , ,52,,,76,,263
-79.431827,43.63795,80784510,7001855401,2017,2017-10-18T04:00:00.000Z,906,9,COWAN AVE,KING  ST W, ,Major Arterial,Toronto and East York,43.63795,-79.431827,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,35 to 39,Fatal,50,East,Bicycle,Going Ahead, , , , , ,"Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.",Driving Properly,Normal, ,Yes,Yes, , ,Yes, , , ,Yes, , , ,14,,,85,,264
-79.431827,43.63795,80784511,7001855401,2017,2017-10-18T04:00:00.000Z,906,9,COWAN AVE,KING  ST W, ,Major Arterial,Toronto and East York,43.63795,-79.431827,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Driver,25 to 29,None,0,South,Pick Up Truck,Going Ahead,Failed to Yield Right of Way,Normal, , , , , , , ,Yes,Yes, , ,Yes, , , ,Yes, , , ,14,,,85,,265
-79.431827,43.63795,80784512,7001855401,2017,2017-10-18T04:00:00.000Z,906,9,COWAN AVE,KING  ST W, ,Major Arterial,Toronto and East York,43.63795,-79.431827,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Driver,50 to 54,None,0,West,Street Car,Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , ,Yes, , , ,Yes, , , ,14,,,85,,266
-79.36299,43.660145,6170349,1180878,2010,2010-06-08T04:00:00.000Z,908,9,DUNDAS ST E,SACKVILLE ST, ,Major Arterial,Toronto and East York,43.660145,-79.36299,Intersection, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,None,0,West,"Automobile, Station Wagon",Overtaking,Improper Passing,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,51,,,72,,267
-79.36299,43.660145,6170350,1180878,2010,2010-06-08T04:00:00.000Z,908,9,DUNDAS ST E,SACKVILLE ST, ,Major Arterial,Toronto and East York,43.660145,-79.36299,Intersection, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,40 to 44,Major,0,West,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.,Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,51,,,72,,268
-79.39479,43.675045,6696926,1263273,2011,2011-09-08T04:00:00.000Z,910,9,DAVENPORT Rd,HAZELTON Ave, ,Major Arterial,Toronto and East York,43.675045,-79.39479,Intersection, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes, , , ,Yes, , , , , , , ,53,,,95,,269
-79.39479,43.675045,6696927,1263273,2011,2011-09-08T04:00:00.000Z,910,9,DAVENPORT Rd,HAZELTON Ave, ,Major Arterial,Toronto and East York,43.675045,-79.39479,Intersection, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,None,0,East,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal, , , , , , , ,Yes, , , ,Yes, , , , , , , ,53,,,95,,270
-79.39479,43.675045,6696928,1263273,2011,2011-09-08T04:00:00.000Z,910,9,DAVENPORT Rd,HAZELTON Ave, ,Major Arterial,Toronto and East York,43.675045,-79.39479,Intersection, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,Major,0,East,Bicycle,Overtaking, , , , , ,Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.,Failed to Yield Right of Way,Normal, ,Yes, , , ,Yes, , , , , , , ,53,,,95,,271
-79.521785,43.663966,80252198,5001711803,2015,2015-10-04T04:00:00.000Z,910,9,THE KINGSWAY,ANGLESEY BLVD, ,Collector,Etobicoke York,43.663966,-79.521785,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,45 to 49,Major,0,East,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Disobeyed Traffic Control,Inattentive, ,Yes,Yes, , , , , , , , , , ,22,,,9,,272
-79.521785,43.663966,80252199,5001711803,2015,2015-10-04T04:00:00.000Z,910,9,THE KINGSWAY,ANGLESEY BLVD, ,Collector,Etobicoke York,43.663966,-79.521785,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,30 to 34,None,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,22,,,9,,273
-79.406146,43.698767,80564406,6001219608,2016,2016-07-12T04:00:00.000Z,910,9,AVENUE RD,CHAPLIN CRES,58 m South of,Major Arterial,Toronto and East York,43.698767,-79.406146,Intersection,Non Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,0,East,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Disobeyed Traffic Control,Inattentive, ,Yes,Yes, , , , , , , , , , ,53,,,100,,274
-79.406146,43.698767,80564407,6001219608,2016,2016-07-12T04:00:00.000Z,910,9,AVENUE RD,CHAPLIN CRES,58 m South of,Major Arterial,Toronto and East York,43.698767,-79.406146,Intersection,Non Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , , , , , , , ,53,,,100,,275
-79.373019,43.663119,80631995,5002189475,2015,2015-12-22T05:00:00.000Z,911,9,SHERBOURNE ST,CARLTON ST, ,Minor Arterial,Toronto and East York,43.663119,-79.373019,Intersection,At Intersection,Traffic Controller,Rain,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,Truck Driver,30 to 34,None,0,North,"Truck - Closed (Blazer, etc)",Turning Left,Failed to Yield Right of Way,Normal, , , , , , , ,Yes, , ,Yes, , , , ,Yes, , , ,51,,,73,,276
-79.373019,43.663119,80631996,5002189475,2015,2015-12-22T05:00:00.000Z,911,9,SHERBOURNE ST,CARLTON ST, ,Minor Arterial,Toronto and East York,43.663119,-79.373019,Intersection,At Intersection,Traffic Controller,Rain,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,Cyclist,55 to 59,Major,0,South,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal, ,Yes, , ,Yes, , , , ,Yes, , , ,51,,,73,,277
-79.26919,43.811645,6135979,1165679,2010,2010-04-29T04:00:00.000Z,916,9,SANDHURST CRCL,MCCOWAN RD, ,Major Arterial,Scarborough,43.811645,-79.26919,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,60 to 64,None,0,West,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,42,,,129,,278
-79.26919,43.811645,6135980,1165679,2010,2010-04-29T04:00:00.000Z,916,9,SANDHURST CRCL,MCCOWAN RD, ,Major Arterial,Scarborough,43.811645,-79.26919,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,0,South,Bicycle,Going Ahead, , , , , ,Motorist turning right on red at signalized intersection strikes cyclist.,Other,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,42,,,129,,279
-79.463794,43.663642,80247399,5001375207,2015,2015-08-11T04:00:00.000Z,920,9,ANNETTE ST,KEELE ST, ,Major Arterial,Toronto and East York,43.663642,-79.463794,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Truck Driver,65 to 69,None,0,West,Truck - Open,Turning Right,Improper Turn,Inattentive, , , , , , , ,Yes, , ,Yes, , , , , , , , ,11,,,90,,280
-79.463794,43.663642,80247400,5001375207,2015,2015-08-11T04:00:00.000Z,920,9,ANNETTE ST,KEELE ST, ,Major Arterial,Toronto and East York,43.663642,-79.463794,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,55 to 59,Major,0,West,Bicycle,Going Ahead, , , , , ,Motorist turning right on green or amber at signalized intersection strikes cyclist.,Driving Properly,Normal, ,Yes, , ,Yes, , , , , , , , ,11,,,90,,281
-79.43479,43.633945,6643674,1240382,2011,2011-06-24T04:00:00.000Z,930,9,JAMESON Aven,SPRINGHURST Aven, ,Minor Arterial,Toronto and East York,43.633945,-79.43479,Intersection,At Intersection,Stop Sign,Rain,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes, , , ,Yes, , , , , , , ,14,,,85,,282
-79.43479,43.633945,6643675,1240382,2011,2011-06-24T04:00:00.000Z,930,9,JAMESON Aven,SPRINGHURST Aven, ,Minor Arterial,Toronto and East York,43.633945,-79.43479,Intersection,At Intersection,Stop Sign,Rain,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,Driver,30 to 34,None,0,South,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal, , , , , , , ,Yes, , , ,Yes, , , , , , , ,14,,,85,,283
-79.43479,43.633945,6643676,1240382,2011,2011-06-24T04:00:00.000Z,930,9,JAMESON Aven,SPRINGHURST Aven, ,Minor Arterial,Toronto and East York,43.633945,-79.43479,Intersection,At Intersection,Stop Sign,Rain,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,Cyclist,40 to 44,Major,0,North,Bicycle,Turning Left, , , , , ,Cyclist turns right across motorists path,Improper Turn,Inattentive, ,Yes, , , ,Yes, , , , , , , ,14,,,85,,284
-79.467212,43.751868,8000010,3001005166,2013,2013-11-20T05:00:00.000Z,937,9,SHEPPARD AVE W,KODIAK CRES, ,Major Arterial,North York,43.751868,-79.467212,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,20 to 24,Fatal,54,West,Bicycle,Going Ahead, , , , , ,"Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.",Driving Properly,Normal, ,Yes,Yes, , , , , ,Yes,Yes,Yes, , ,32,,,26,,285
-79.467212,43.751868,8000106,3001005166,2013,2013-11-20T05:00:00.000Z,937,9,SHEPPARD AVE W,KODIAK CRES, ,Major Arterial,North York,43.751868,-79.467212,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Driver,20 to 24, ,0,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Unknown, , , , , , , ,Yes,Yes, , , , , ,Yes,Yes,Yes, , ,32,,,26,,286
